OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
253915;;5;5;15;0;2019;12;16;5;3;5;2;1;1;1;0;0;0;0;406097,6209;5754738,716;7,634101644;51,93543732;1
253970;;5;5;15;0;2019;12;7;4;3;5;3;2;1;1;0;0;0;0;405277,9929;5755882,868;7,621867941;51,94558257;1
254062;;5;5;15;0;2019;12;9;3;3;0;1;0;1;0;0;0;0;0;402137,8341;5758468,92;7,575459433;51,96828309;2
254063;;5;5;15;0;2019;12;9;3;3;0;1;0;1;0;0;0;0;0;404843,7795;5755151,379;7,615754889;51,93893353;2
254064;;5;5;15;0;2019;12;8;3;3;0;1;0;1;0;0;0;0;0;404924,9758;5755176,106;7,616928851;51,93916967;2
254066;;5;5;15;0;2019;12;8;3;3;0;1;1;1;0;0;0;0;0;405926,0438;5755631,118;7,631362549;51,94342969;2
254068;;5;5;15;0;2019;12;17;3;3;0;3;2;1;1;0;0;0;0;405315,4836;5755930,593;7,622400087;51,94601792;0
254200;;5;5;15;0;2019;12;8;2;3;1;7;1;1;1;0;0;0;0;409134,2795;5757745,603;7,677464849;51,96296927;0
254357;;5;5;15;0;2019;12;12;6;3;1;5;0;1;1;0;0;0;0;406357,654;5751260,842;7,638828828;51,90422013;1
254359;;5;5;15;0;2019;12;17;6;3;5;3;2;1;1;0;0;0;0;405854,2017;5754435,865;7,630644856;51,93267402;1
254360;;5;5;15;0;2019;12;18;6;3;5;3;2;1;1;0;0;0;0;405878,4878;5758307,122;7,629937832;51,96747478;1
254517;;5;5;15;0;2019;12;7;5;3;5;2;1;1;1;0;0;0;0;403186,7714;5759035,29;7,590563644;51,97355747;0
254616;;5;5;15;0;2019;12;17;4;3;3;6;2;1;1;0;0;0;0;405466,4934;5757549,455;7,624151144;51,96059464;0
254689;;5;5;15;0;2019;12;13;3;3;0;5;0;1;1;0;0;0;0;405986,4251;5756478,943;7,632008862;51,95106055;0
254838;;5;5;15;0;2019;12;11;3;3;5;2;0;1;1;0;0;0;0;406127,786;5757696,853;7,633732401;51,96203157;1
254874;;5;5;15;0;2019;12;18;2;3;5;3;2;1;1;0;0;0;0;406273,4663;5757400,949;7,635932807;51,95939642;1
254877;;5;5;15;0;2019;12;16;2;2;5;2;2;1;1;0;0;0;0;408691,9276;5756398,529;7,671386374;51,95078848;1
254927;;5;5;15;0;2019;12;16;6;3;5;3;2;1;0;0;0;0;1;407011,3221;5757123,643;7,646743146;51,95702774;1
255200;;5;5;15;0;2019;12;15;1;2;5;2;0;1;1;0;0;0;0;408668,0295;5755633,695;7,671241951;51,94390976;0
73790;5,20011E+18;5;5;15;0;2020;1;8;3;3;5;2;0;1;1;0;0;0;0;412166,518;5759474,416;7,721144127;51,97899649;1
73917;5,20011E+18;5;5;15;0;2020;1;9;2;3;5;3;0;1;1;0;0;0;0;407125,8607;5751316,521;7,649976999;51,9048492;0
74036;5,2001E+18;5;5;15;0;2020;1;12;7;2;0;1;0;1;0;0;0;0;0;402675,3478;5754819,415;7,584314763;51,93557468;1
74136;5,20011E+18;5;5;15;0;2020;1;8;5;3;0;2;0;1;1;0;0;0;0;407168,0812;5757930,21;7,648805774;51,96430378;1
74168;5,20011E+18;5;5;15;0;2020;1;21;4;3;5;3;2;1;1;0;0;0;0;407262,3229;5756888,668;7,650458269;51,95495758;0
74171;5,20011E+18;5;5;15;0;2020;1;12;4;3;5;3;0;1;1;0;0;0;0;403988,757;5761396,302;7,601574558;51,9949181;1
74179;5,20011E+18;5;5;15;0;2020;1;8;4;3;5;2;1;1;1;0;0;0;0;405900,997;5760101,258;7,629773442;51,98360505;0
74185;5,20011E+18;5;5;15;0;2020;1;13;6;3;5;3;0;1;1;0;0;0;0;409070,9052;5752861,939;7,677834083;51,91906136;1
74236;5,20011E+18;5;5;15;0;2020;1;13;6;3;5;2;0;1;1;0;0;0;0;406321,5995;5756459,106;7,636889897;51,9509388;1
74411;5,20011E+18;5;5;15;0;2020;1;15;3;3;5;3;0;1;1;0;0;0;0;405739,7555;5753728,591;7,629174487;51,92629733;0
74423;5,20011E+18;5;5;15;0;2020;1;7;2;3;5;2;1;1;1;0;0;0;0;402894,9477;5755013,63;7,587453187;51,93735872;1
74497;5,20011E+18;5;5;15;0;2020;1;20;3;3;5;3;2;1;1;0;0;0;0;405234,569;5750568,949;7,622699128;51,89781114;0
74639;5,20011E+18;5;5;15;0;2020;1;12;3;3;5;2;0;1;1;0;0;0;0;403058,6001;5758145,626;7,588949519;51,96553859;1
75329;5,20012E+18;5;5;15;0;2020;1;15;4;3;5;2;0;1;1;0;0;0;0;408397,2531;5753910,464;7,667762579;51,92837576;1
75425;5,20012E+18;5;5;15;0;2020;1;10;3;3;5;3;0;1;1;0;0;0;0;403048,699;5758116,99;7,588813534;51,96527947;1
75428;5,20012E+18;5;5;15;0;2020;1;11;4;3;0;7;0;1;0;0;0;0;0;407837,7658;5758254,633;7,658463245;51,96733129;1
75703;5,20013E+18;5;5;15;0;2020;1;14;3;2;5;3;0;1;1;0;0;0;0;404099,684;5753880,055;7,605288312;51,92737862;1
76119;5,2002E+18;5;5;15;0;2020;2;7;2;3;5;2;1;1;1;0;0;0;0;401195,112;5753700,882;7,563111689;51,92526021;1
76188;5,20013E+18;5;5;15;0;2020;1;7;4;3;5;3;2;1;1;0;0;0;0;407044,7224;5756923,664;7,647283177;51,95523582;1
76212;5,2002E+18;5;5;15;0;2020;2;7;2;2;5;3;2;1;1;0;0;0;0;400146,6529;5756905,552;7,54693907;51,95387722;1
76576;5,20021E+18;5;5;15;0;2020;2;10;2;3;5;3;0;1;1;0;0;0;0;405927,806;5756688,598;7,631098769;51,95293511;1
76734;5,2002E+18;5;5;15;0;2020;2;17;3;3;5;2;1;1;1;0;0;0;0;403209,3497;5755253,948;7,591957535;51,93957355;1
76963;5,20021E+18;5;5;15;0;2020;2;16;4;3;5;2;0;1;1;0;0;0;0;406573,9716;5759149,773;7,639829077;51,97516625;1
76964;5,20021E+18;5;5;15;0;2020;2;15;4;3;5;2;0;1;1;0;0;0;0;408118,8562;5760401,401;7,661978853;51,98667414;0
77140;5,20021E+18;5;5;15;0;2020;2;6;5;3;5;3;2;1;1;0;0;0;0;403066,5162;5760217,134;7,588479628;51,98415923;1
77172;5,20022E+18;5;5;15;0;2020;2;22;2;3;0;1;2;1;0;0;0;0;0;412240,6159;5753559,579;7,723733231;51,92584094;1
77304;5,20022E+18;5;5;15;0;2020;2;21;7;3;0;1;2;1;0;0;0;0;0;408208,478;5754194,666;7,664942093;51,93089925;0
77733;5,20022E+18;5;5;15;0;2020;2;7;4;3;6;4;1;1;0;1;0;0;0;405754,2627;5755701,179;7,628844956;51,94403035;1
78119;5,20023E+18;5;5;15;0;2020;2;7;4;3;5;3;1;1;1;0;0;0;0;408674,6142;5761735,31;7,669714401;51,99875569;1
78148;5,2003E+18;5;5;15;0;2020;3;19;2;3;0;7;2;1;1;0;0;0;0;405592,806;5754335,522;7,626871554;51,93172782;1
78313;5,2003E+18;5;5;15;0;2020;3;6;2;3;5;3;0;1;1;0;0;0;0;405554,118;5750683,301;7,627310615;51,89889325;0
78478;5,2003E+18;5;5;15;0;2020;3;7;2;2;5;2;0;1;1;0;0;0;0;398359,3356;5750828,614;7,522734029;51,89893346;1
78533;5,20023E+18;5;5;15;0;2020;2;10;5;3;3;1;0;1;0;0;0;0;0;405458,4852;5756271,279;7,624386321;51,94910448;0
78591;5,20031E+18;5;5;15;0;2020;3;8;6;3;3;6;0;1;1;0;0;0;0;408998,3778;5757565,668;7,675535069;51,96132967;1
78677;5,20031E+18;5;5;15;0;2020;3;9;5;3;0;7;0;1;0;0;0;0;0;405515,1537;5754636,263;7,625659877;51,93441784;0
78680;5,2003E+18;5;5;15;0;2020;3;7;4;3;5;3;1;1;1;0;0;0;0;405788,246;5760322,272;7,628071417;51,9855725;1
78824;5,2003E+18;5;5;15;0;2020;3;17;3;3;3;6;1;1;0;0;0;0;0;410491,413;5760624,801;7,696461159;51,98906958;0
78857;5,20031E+18;5;5;15;0;2020;3;16;5;2;0;5;0;1;1;0;0;0;0;401181,3525;5761882,617;7,560557625;51,99879668;1
78865;5,2003E+18;5;5;15;0;2020;3;10;3;3;4;2;0;1;1;0;0;0;0;407061,7988;5757348,482;7,647416681;51,95905715;0
78996;5,20031E+18;5;5;15;0;2020;3;15;3;3;5;3;0;1;1;0;0;0;0;404686,0419;5759319,766;7,612304499;51,97637361;1
79223;5,20031E+18;5;5;15;0;2020;3;13;4;3;3;6;0;1;0;0;0;0;0;406939,529;5756954,99;7,645744344;51,95549979;1
79357;5,20031E+18;5;5;15;0;2020;3;10;1;3;5;1;0;1;1;0;0;0;0;397708,106;5754561,884;7,51216348;51,93236913;0
79381;5,20031E+18;5;5;15;0;2020;3;5;4;2;0;1;2;1;0;0;0;0;0;406290,7635;5758766,259;7,635811876;51,97167137;1
79755;5,20032E+18;5;5;15;0;2020;3;18;3;3;0;7;1;1;1;0;0;0;0;407809,274;5761457,189;7,65718801;51,9961128;0
79799;5,20032E+18;5;5;15;0;2020;3;16;4;3;5;3;0;1;1;0;0;0;0;412162,0224;5759473,362;7,721078959;51,97898631;0
80174;5,20032E+18;5;5;15;0;2020;3;8;1;3;5;3;0;1;0;0;0;0;1;406462,692;5759014,997;7,638246205;51,97393611;0
80390;5,20032E+18;5;5;15;0;2020;3;6;2;3;0;1;0;1;0;0;0;0;0;407458,9768;5758096,394;7,652993788;51,96584602;0
80534;5,2004E+18;5;5;15;0;2020;4;13;6;3;4;2;0;1;1;0;0;0;0;405371,1237;5761224,111;7,621750228;51,99360767;0
80844;5,20041E+18;5;5;15;0;2020;4;17;5;2;5;3;0;1;1;0;0;0;0;409263,4798;5760354,296;7,678655099;51,98643888;0
80933;5,20041E+18;5;5;15;0;2020;4;19;4;3;5;3;0;1;1;0;0;0;0;399096,64;5756797,637;7,531696417;51,95271775;0
80990;5,20041E+18;5;5;15;0;2020;4;16;3;3;6;6;0;1;0;1;0;0;0;408582,5089;5753993,956;7,670433908;51,9291567;0
81224;5,20041E+18;5;5;15;0;2020;4;8;6;3;5;2;0;1;1;0;0;0;0;408979,3011;5754137,262;7,676165235;51,93050985;0
81438;5,20042E+18;5;5;15;0;2020;4;15;5;3;5;3;0;1;0;0;0;0;0;410233,6052;5751951,281;7,694973065;51,91106434;0
81522;5,20042E+18;5;5;15;0;2020;4;16;6;3;4;6;0;1;0;0;0;0;0;407694,5399;5758509,091;7,656310619;51,96959473;0
81785;5,20042E+18;5;5;15;0;2020;4;16;2;3;0;6;0;1;0;0;0;0;1;398715,5756;5753689,182;7,527068732;51,92470946;0
82020;5,20042E+18;5;5;15;0;2020;4;15;6;3;5;3;0;1;1;0;0;0;0;408810,3004;5754084,667;7,673721883;51,93000943;0
82168;5,20043E+18;5;5;15;0;2020;4;6;2;3;5;7;0;1;1;0;0;0;0;402080,758;5761134,529;7,573868107;51,99223208;0
82244;5,20043E+18;5;5;15;0;2020;4;11;7;3;5;2;0;1;1;0;0;0;0;405517,7187;5754619,943;7,625701658;51,93427158;0
82303;5,20043E+18;5;5;15;0;2020;4;8;3;3;5;3;0;1;1;0;0;0;0;403769,2704;5754709,913;7,600252444;51,93478068;0
82342;5,20043E+18;5;5;15;0;2020;4;13;1;3;5;3;0;1;0;0;0;0;0;402739,7516;5754892,936;7,585230485;51,93624677;0
82388;5,20051E+18;5;5;15;0;2020;5;11;3;2;5;3;0;1;1;0;0;0;0;408256,2489;5754128,073;7,665654447;51,93030855;0
82470;5,2005E+18;5;5;15;0;2020;5;14;7;3;1;5;0;1;1;0;0;0;1;405708,4534;5755662,309;7,628189355;51,94367321;0
82536;5,20051E+18;5;5;15;0;2020;5;7;3;3;3;6;0;1;0;0;0;0;0;404814,4707;5761202,207;7,613651333;51,99331566;0
82641;5,20051E+18;5;5;15;0;2020;5;10;4;3;5;1;0;1;1;0;0;0;0;406997,197;5751290,438;7,648114338;51,90459329;0
82697;5,20043E+18;5;5;15;0;2020;4;8;5;2;5;2;0;1;0;1;0;0;0;405930,756;5756160,03;7,631286357;51,94818459;0
82717;5,20051E+18;5;5;15;0;2020;5;10;3;2;0;1;0;1;0;0;0;0;0;405455,253;5759121,154;7,62355481;51,97471981;0
82832;5,20051E+18;5;5;15;0;2020;5;12;7;3;4;6;0;1;0;0;0;0;0;401118,9345;5761933,328;7,559634092;51,99924137;0
82946;5,20051E+18;5;5;15;0;2020;5;11;6;2;5;3;0;1;1;0;0;0;0;398555,5953;5753733,528;7,524729977;51,92507891;0
83121;5,20051E+18;5;5;15;0;2020;5;17;6;3;0;3;0;1;1;0;0;0;0;405702,2772;5753881,492;7,628587715;51,92766532;0
83184;5,20051E+18;5;5;15;0;2020;5;12;1;3;5;3;0;1;1;0;0;0;0;413523,8917;5752562,3;7,742641267;51,91707731;0
83245;5,20051E+18;5;5;15;0;2020;5;14;6;3;3;2;0;1;1;0;0;0;0;404680,8788;5759559,368;7,612162796;51,97852635;0
83288;5,20051E+18;5;5;15;0;2020;5;13;4;3;5;2;0;1;0;0;0;0;1;406309,7362;5756677,391;7,636657817;51,95289885;0
83411;5,20052E+18;5;5;15;0;2020;5;15;2;3;1;7;0;1;1;0;0;0;0;406386,5916;5751115,577;7,639288793;51,90291926;0
83548;5,20052E+18;5;5;15;0;2020;5;16;2;3;5;3;0;1;1;0;0;0;0;406292,6949;5751055,63;7,63794068;51,90236465;0
84006;5,20052E+18;5;5;15;0;2020;5;18;4;3;0;1;0;1;0;0;0;0;0;407044,505;5757870,225;7,647023867;51,96374395;0
84029;5,20052E+18;5;5;15;0;2020;5;11;4;2;0;7;0;1;0;0;0;0;0;404012,9268;5753568,533;7,604113857;51,92456358;0
84153;5,20053E+18;5;5;15;0;2020;5;1;2;3;5;3;2;1;1;0;0;0;0;405946,016;5756806,165;7,631331492;51,95399494;0
84154;5,20053E+18;5;5;15;0;2020;5;14;2;3;0;2;0;1;1;0;0;0;0;405373,526;5761218,922;7,621786638;51,99356144;0
84391;5,20053E+18;5;5;15;0;2020;5;14;4;3;0;3;0;1;1;0;0;0;0;405233,7095;5750571,313;7,62268599;51,89783224;0
84760;5,20053E+18;5;5;15;0;2020;5;15;1;3;0;7;0;1;0;0;0;0;0;412319,0165;5752446,249;7,725156637;51,91584573;0
85021;5,20053E+18;5;5;15;0;2020;5;20;6;3;3;2;0;1;1;0;0;0;0;405723,7489;5753793,796;7,628923913;51,92688071;0
85023;5,20053E+18;5;5;15;0;2020;5;15;6;3;0;1;0;1;0;0;0;0;0;405574,3214;5754356,275;7,626597088;51,93191121;0
85026;5,20053E+18;5;5;15;0;2020;5;22;6;3;4;1;2;1;0;0;0;0;0;406477,6808;5756264,82;7,639213203;51,94921873;0
85029;5,20053E+18;5;5;15;0;2020;5;8;6;3;5;3;0;1;0;0;0;0;0;406384,7185;5757328,532;7,637571178;51,95876425;0
85037;5,2006E+18;5;5;15;0;2020;6;15;5;3;0;7;0;1;0;0;0;0;0;407163,6471;5756899,567;7,649019801;51,95503908;1
85455;5,20061E+18;5;5;15;0;2020;6;19;6;3;0;3;1;1;1;0;0;0;0;407194,4182;5761114,229;7,648327808;51,99292769;1
85562;5,20061E+18;5;5;15;0;2020;6;16;2;3;5;3;0;1;1;0;0;0;0;409878,451;5761082,108;7,687416745;51,99308102;0
85903;5,20062E+18;5;5;15;0;2020;6;18;2;3;5;2;0;1;1;0;0;0;0;403220,9645;5754225,522;7,592415778;51,93033172;1
85956;5,20061E+18;5;5;15;0;2020;6;14;6;3;5;2;0;1;1;0;0;0;0;399201,104;5763066,807;7,531374081;52,00908421;0
86141;5,20061E+18;5;5;15;0;2020;6;23;6;2;8;1;2;1;0;0;0;0;0;406699,998;5750235,573;7,64408109;51,89506184;0
86199;5,20061E+18;5;5;15;0;2020;6;13;4;3;4;7;0;1;1;0;0;0;0;404442,0974;5755347,819;7,609858859;51,94063038;0
86311;5,20062E+18;5;5;15;0;2020;6;13;7;3;5;3;0;1;1;0;0;0;0;401195,3188;5753700,863;7,563114701;51,92526007;0
86398;5,20062E+18;5;5;15;0;2020;6;12;6;1;5;7;0;1;1;0;0;0;0;402697,1012;5754855,792;7,584620794;51,93590546;0
86412;5,20062E+18;5;5;15;0;2020;6;17;4;3;1;7;0;1;1;0;0;0;0;411681,0212;5751948,717;7,716010551;51,91127268;1
86464;5,20062E+18;5;5;15;0;2020;6;17;5;3;5;2;0;1;1;0;0;0;0;405575,3303;5754351,975;7,626612938;51,93187274;0
86489;5,20062E+18;5;5;15;0;2020;6;15;6;3;5;3;0;1;1;0;0;0;0;411043,5938;5751987,694;7,706736048;51,9115216;0
86599;5,20062E+18;5;5;15;0;2020;6;8;6;3;0;3;0;1;1;0;0;0;0;404247,3415;5748608,848;7,60889966;51,88002406;0
86772;5,20062E+18;5;5;15;0;2020;6;17;4;3;2;2;0;1;1;0;0;0;0;408962,4185;5756242,51;7,675362446;51,94943042;0
86891;5,20062E+18;5;5;15;0;2020;6;8;2;3;5;1;0;1;1;0;0;0;0;404576,924;5755276,293;7,611839492;51,94001061;0
87168;5,20063E+18;5;5;15;0;2020;6;11;5;3;0;1;0;1;0;0;0;0;0;406538,6725;5758767,042;7,639419539;51,97172015;0
87215;5,20063E+18;5;5;15;0;2020;6;10;1;3;4;6;0;1;0;0;0;0;0;413561,0954;5752536,269;7,743188601;51,91684909;0
87291;5,20063E+18;5;5;15;0;2020;6;0;7;2;0;7;2;1;0;0;0;0;0;400277,6486;5756850,773;7,548860549;51,95340837;0
87411;5,20063E+18;5;5;15;0;2020;6;18;6;3;4;2;0;1;1;0;0;0;0;400144,9173;5747452,186;7,54965417;51,86890811;0
87584;5,20063E+18;5;5;15;0;2020;6;17;3;3;5;7;0;1;0;0;0;0;0;404133,4793;5756277,284;7,605111457;51,94893166;0
87596;5,20063E+18;5;5;15;0;2020;6;12;3;3;5;3;0;1;1;0;0;0;0;409764,4441;5751793,053;7,688195757;51,90956626;0
87620;5,20063E+18;5;5;15;0;2020;6;19;3;3;0;2;0;1;1;0;0;0;0;403994,9635;5761414,516;7,601659827;51,99508288;0
87624;5,20063E+18;5;5;15;0;2020;6;17;3;3;0;1;0;1;0;0;0;0;0;407404,1729;5755092,879;7,653005611;51,93883968;0
87707;5,20063E+18;5;5;15;0;2020;6;10;2;3;5;3;0;1;1;0;0;0;0;406010,2329;5751601,283;7,633687455;51,9072217;0
87928;5,2007E+18;5;5;15;0;2020;7;14;6;3;5;3;0;1;1;0;0;0;0;406485,8466;5750687,977;7,640847082;51,89909242;0
88013;5,20071E+18;5;5;15;0;2020;7;17;2;3;0;7;0;1;1;0;0;0;0;405513,1577;5754648,963;7,625627365;51,93453165;0
88077;5,20071E+18;5;5;15;0;2020;7;22;6;3;5;3;1;1;1;0;0;0;0;405482,3431;5754870,254;7,625118481;51,93651548;0
88121;5,20071E+18;5;5;15;0;2020;7;8;5;3;0;7;0;1;0;0;0;0;0;409547,9045;5760811,438;7,682675252;51,99059434;1
88481;5,20072E+18;5;5;15;0;2020;7;14;4;3;5;3;0;1;1;0;0;0;0;405654,3202;5757011,573;7,627031664;51,95579183;0
88491;5,20071E+18;5;5;15;0;2020;7;13;2;2;0;7;0;1;0;0;0;0;0;404844,3907;5762368,306;7,613763212;52,00380206;0
88696;5,20072E+18;5;5;15;0;2020;7;14;4;3;5;2;0;1;1;0;0;0;0;403284,5004;5754184,708;7,593351034;51,92997592;0
88756;5,20072E+18;5;5;15;0;2020;7;15;2;3;5;3;0;1;1;0;0;0;0;407074,2288;5753966,721;7,64851154;51,92866213;0
89118;5,20072E+18;5;5;15;0;2020;7;7;6;2;5;3;0;1;1;0;0;0;0;398725,377;5755248,876;7,526752125;51,9387299;0
89389;5,20072E+18;5;5;15;0;2020;7;15;3;3;0;7;0;1;0;0;0;0;1;401063,9914;5761969,306;7,558823643;51,99955496;0
89401;5,20072E+18;5;5;15;0;2020;7;13;5;2;1;1;0;1;0;0;0;0;0;407361,245;5755143,223;7,652367763;51,93928504;0
89510;5,20072E+18;5;5;15;0;2020;7;15;6;3;0;1;0;1;0;1;0;0;0;409135,1421;5751486,579;7,679130691;51,90670915;0
89572;5,20072E+18;5;5;15;0;2020;7;15;5;3;5;2;0;1;1;0;0;0;0;405908,9298;5755977,587;7,63101882;51,94654102;0
89715;5,20073E+18;5;5;15;0;2020;7;12;4;3;5;2;0;1;1;0;0;0;0;401649,4689;5755591,327;7,569176577;51,94233246;0
89879;5,20073E+18;5;5;15;0;2020;7;16;2;3;5;2;0;1;1;0;0;0;0;405839,7164;5753319,395;7,630739707;51,92263618;0
89964;5,20073E+18;5;5;15;0;2020;7;12;5;3;5;3;0;1;1;0;0;0;0;407296,2191;5757988,425;7,650654581;51,96484842;0
90068;5,20073E+18;5;5;15;0;2020;7;20;6;2;8;1;0;1;0;0;0;0;0;400385,067;5760232,793;7,549441855;51,98382563;0
90092;5,2008E+18;5;5;15;0;2020;8;18;3;2;0;3;0;1;0;0;0;0;0;403488,8992;5749779,496;7,597557028;51,8904156;0
90117;5,20081E+18;5;5;15;0;2020;8;9;4;3;8;1;0;1;0;0;0;0;0;406429,3671;5756299,939;7,638500874;51,94952626;0
90300;5,20081E+18;5;5;15;0;2020;8;15;4;3;5;3;0;1;1;0;0;0;0;411528,328;5751923,824;7,71379768;51,91102469;0
90380;5,2008E+18;5;5;15;0;2020;8;16;2;2;3;1;0;1;1;0;0;0;0;398480,1679;5750883,509;7,524473434;51,89944888;0
90605;5,20081E+18;5;5;15;0;2020;8;10;5;3;5;6;0;1;1;0;0;0;0;405526,6509;5751880,212;7,6265834;51,90964705;0
90735;5,20081E+18;5;5;15;0;2020;8;22;6;3;0;1;2;1;0;0;0;0;0;405800,3439;5755753,141;7,629500934;51,94450521;0
90862;5,20081E+18;5;5;15;0;2020;8;8;2;3;5;2;0;1;1;0;0;0;0;410596,3095;5753369,782;7,699876309;51,92387325;0
90864;5,20081E+18;5;5;15;0;2020;8;15;2;3;4;6;0;1;0;0;0;0;0;408202,6798;5758350,172;7,663747917;51,96825044;0
90968;5,20081E+18;5;5;15;0;2020;8;21;1;3;1;6;0;1;1;0;0;0;0;404655,399;5756666,655;7,612595123;51,95252119;0
91163;5,20081E+18;5;5;15;0;2020;8;17;4;3;3;6;0;1;0;0;0;0;0;405765,6378;5753565,383;7,629595461;51,92483471;0
91200;5,20081E+18;5;5;15;0;2020;8;19;5;3;5;2;0;1;1;0;0;0;0;406689,4439;5751237,872;7,643656435;51,90406933;0
91513;5,20082E+18;5;5;15;0;2020;8;17;2;3;5;3;0;1;1;0;0;0;0;402079,8143;5761133,346;7,573854705;51,99222128;0
91630;5,20082E+18;5;5;15;0;2020;8;14;7;3;0;1;0;1;0;0;0;0;0;402687,706;5754820,393;7,58449419;51,93558564;1
91937;5,20082E+18;5;5;15;0;2020;8;19;3;2;9;1;0;1;0;0;0;0;0;410978,4963;5759167,189;7,703930983;51,97604586;0
92272;5,20082E+18;5;5;15;0;2020;8;15;2;3;0;6;0;1;0;0;0;0;0;406575,0492;5759151,265;7,639844354;51,97517985;0
92481;5,20082E+18;5;5;15;0;2020;8;17;6;2;0;6;0;1;0;0;0;0;0;399625,2901;5760797,227;7,538216937;51,98876204;1
92482;5,20082E+18;5;5;15;0;2020;8;17;6;3;5;3;0;1;1;0;0;0;0;403991,9766;5761395,088;7,601621777;51,99490774;1
92526;5,20083E+18;5;5;15;0;2020;8;7;3;3;3;6;0;1;0;0;0;0;0;404113,9111;5756263,99;7,604830533;51,9488088;0
92533;5,20083E+18;5;5;15;0;2020;8;17;3;3;1;3;0;1;1;0;0;0;0;408661,0904;5753500,502;7,67170742;51,92473411;0
92541;5,20083E+18;5;5;15;0;2020;8;18;3;2;0;2;0;1;1;0;0;0;0;406349,9256;5751094,457;7,638761738;51,90272327;1
92686;5,20083E+18;5;5;15;0;2020;8;23;7;3;7;1;2;1;0;0;0;0;0;401203,1822;5756818,508;7,562333399;51,95328355;0
92765;5,20083E+18;5;5;15;0;2020;8;5;4;3;5;3;2;1;1;0;0;0;0;407364,533;5756876,542;7,65194848;51,95486562;1
92943;5,20083E+18;5;5;15;0;2020;8;9;7;2;5;6;0;1;0;0;0;0;1;411607,5976;5757151,35;7,713606556;51,95802642;0
93068;5,20083E+18;5;5;15;0;2020;8;7;2;3;5;2;0;1;0;0;0;1;0;407216,9957;5751345,512;7,651293539;51,90512497;0
93150;5,2009E+18;5;5;15;0;2020;9;16;3;2;8;1;0;1;0;0;0;0;0;412291,7618;5752372,573;7,724779235;51,91517918;0
93161;5,2009E+18;5;5;15;0;2020;9;16;4;3;0;2;0;1;1;0;0;0;0;410730,0715;5758990,426;7,700361136;51,97441714;0
93549;5,20091E+18;5;5;15;0;2020;9;8;2;3;5;3;0;1;1;0;0;0;0;407900,1002;5760298,74;7,658821725;51,98571514;0
93620;5,20091E+18;5;5;15;0;2020;9;16;1;3;0;4;0;1;0;1;0;0;0;403713,9012;5758610,998;7,598354286;51,96983539;0
93629;5,2009E+18;5;5;15;0;2020;9;15;5;3;5;2;0;1;1;0;0;0;0;405180,0442;5750136,8;7,622025772;51,89391749;1
93845;5,20091E+18;5;5;15;0;2020;9;14;2;3;5;2;0;1;1;0;0;0;0;406322,629;5756457,541;7,636905299;51,9509249;0
94029;5,20091E+18;5;5;15;0;2020;9;10;4;3;5;3;0;1;0;0;0;0;0;404685,5625;5759365,831;7,612284727;51,97678757;0
94539;5,20091E+18;5;5;15;0;2020;9;14;2;3;5;3;0;1;0;0;0;0;0;408455,5702;5756500,123;7,667921106;51,95166281;0
94958;5,20092E+18;5;5;15;0;2020;9;15;4;3;5;2;0;1;1;0;0;0;0;405588,7;5754352,824;7,626807104;51,93188263;0
95085;5,20092E+18;5;5;15;0;2020;9;16;3;3;5;3;0;1;1;0;0;0;0;403808,507;5760941,896;7,599077517;51,99080258;0
95270;5,20092E+18;5;5;15;0;2020;9;1;7;3;9;1;2;1;0;0;0;0;0;401179,3569;5763702,893;7,560003458;52,01515716;0
95271;5,20092E+18;5;5;15;0;2020;9;21;7;3;0;1;2;1;0;0;0;0;0;405806,5993;5760284,052;7,628349094;51,98523208;0
95272;5,20092E+18;5;5;15;0;2020;9;17;7;3;5;3;0;1;1;0;0;0;0;404113,3588;5759176,348;7,604009427;51,97498599;0
95426;5,20092E+18;5;5;15;0;2020;9;7;6;3;5;2;0;1;0;0;0;0;0;403928,683;5758093,486;7,601624681;51,96522098;0
95427;5,20092E+18;5;5;15;0;2020;9;10;6;3;0;7;0;1;0;1;0;0;0;406586,6382;5757176,242;7,640550329;51,95742935;0
95621;5,20092E+18;5;5;15;0;2020;9;17;3;3;0;6;0;1;0;0;0;0;0;408912,6722;5753105,777;7,675469429;51,92122728;0
95622;5,20092E+18;5;5;15;0;2020;9;17;3;3;2;6;0;1;0;0;0;0;0;410595,3614;5760590,972;7,697983387;51,98878224;0
95799;5,20092E+18;5;5;15;0;2020;9;21;2;3;0;7;2;1;0;0;0;0;1;405671,8515;5755636,22;7,627664171;51,94343251;0
95801;5,20092E+18;5;5;15;0;2020;9;12;2;3;5;3;0;1;1;0;0;0;0;404889,1363;5762150,535;7,614475313;52,00185233;0
95885;5,20093E+18;5;5;15;0;2020;9;7;2;3;5;3;0;1;1;0;0;0;0;404389,8814;5754931,915;7,609215103;51,93688309;0
95896;5,20093E+18;5;5;15;0;2020;9;14;1;2;5;3;0;1;1;0;0;0;0;400962,8934;5762199,742;7,557284881;52,00160812;0
